text,predicted_class,confidence,user_category,ablation_mode,explanation,lime_coverage,ontology_hit_rate,flesch_reading_ease,flesch_kincaid_grade,smog_index
Circadian variations in myocardial ischemia. Implications for management. Extend…,Cardiovascular diseases,0.8209,EXPERT,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Characterization of auscultatory gaps with wideband external pulse recording. Th…,Cardiovascular diseases,0.7493,EXPERT,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Infantile form of carnitine palmitoyltransferase II deficiency with hepatomuscul…,Digestive system diseases,0.5239,EXPERT,normal,"assistant
The model predicted 'Digestive system diseases' because it identified the heart as an influential token among key features. In the biomedical ontology, the heart is classified under ""circulatory organ"" within the broader category of ""thoracic segment organ,"" which further falls under the larger classification of ""primary circulatory organ."" This hierarchical placement indicates that the heart plays a crucial role in the cardiovascular system, which is central to overall health and function. Since the heart is directly related to the digestive system through blood flow, any issue affecting the heart could potentially impact various aspects of digestion, including nutrient absorption and waste elimination. Therefore, the model likely inferred that conditions involving the heart might also be indicative of problems within the digestive tract, leading to the prediction of 'Digestive system diseases.'",1.0,1.0,12.333603053435155,18.047847328244277,18.669449996058646
Amyotrophic lateral sclerosis: fasting plasma levels of cysteine and inorganic s…,Nervous system diseases,0.729,EXPERT,normal,"assistant
The model predicted 'Nervous system diseases' because it focused on the brain, which is an essential part of the nervous system. The brain is derived from the ectoderm during embryonic development and serves as the primary control center for all bodily functions. When the model analyzed the data, it highlighted the importance of the brain in making predictions related to the nervous system. This indicates that the model likely considered the brain's role in various neurological conditions and disorders, such as Alzheimer's disease, Parkinson's disease, or epilepsy, which fall under the broader category of nervous system diseases.",1.0,1.0,27.443010204081645,15.518061224489795,17.410965686947208
Resection of the primary liver cancer of the hepatic hilus. Primary liver cancer…,Neoplasms,0.7682,EXPERT,normal,"assistant
The model predicted 'Neoplasms' because it identified that there was an increased likelihood of abnormal cell growth and division within tissues, which falls under the broader category of neoplasms according to the biomedical ontology. Cancer, represented by the term ""cancer"" itself, is a type of neoplasm characterized by uncontrolled cellular proliferation. Therefore, the model inferred from the presence of this condition that there were signs of neoplastic changes occurring within the patient's body.",1.0,1.0,19.457792792792816,16.673243243243245,17.5058628484301
Pulmonary resection combined with cardiac operations. Surgical management of pat…,Cardiovascular diseases,0.4145,EXPERT,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Neuro-ophthalmic manifestations of human immunodeficiency virus infection. Both …,Neoplasms,0.5218,EXPERT,normal,"assistant
The model predicted 'Neoplasms' because it identified the key feature 'brain', which belongs to the ontology path ""multicellular anatomical structure → ectoderm-derived structure → organ → brain"". This indicates that the neoplasm likely originates from an abnormal growth within a part of the central nervous system, specifically the brain. The presence of this feature suggests a tumor or cancerous growth originating from neural tissue, consistent with the classification of 'Neoplasms'.",1.0,1.0,17.116568627450988,16.50294117647059,16.32212239822248
Postlaminectomy ossified extradural pseudocyst. Case report. A large ossified sp…,General pathological conditions,0.6085,EXPERT,normal,"assistant
The model predicted ""General pathological conditions"" because it identified a condition involving the spinal cord, specifically a meningocele, which falls under the broader category of neurological abnormalities. A meningocele is an abnormal protrusion of the meninges, the protective covering of the brain and spinal cord, through a defect in the skull or vertebral column. This type of pathology indicates damage or malformation that can lead to various neurological issues, including general pathological conditions affecting multiple organ systems. The presence of this condition suggests systemic involvement beyond just the nervous system, aligning with the broader classification of ""General pathological conditions.""",1.0,1.0,2.954000000000036,19.057999999999996,20.267338824336647
Gallstone pancreatitis. Choosing and timing treatment. Patients with gallstone p…,Digestive system diseases,0.8022,EXPERT,normal,"The model predicted Digestive system diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,5.532499999999999,16.462500000000002,17.122413403193683
Angiotensin converting enzyme inhibitors and quality of life. The term quality o…,Cardiovascular diseases,0.9435,EXPERT,normal,"assistant
The model predicted 'Cardiovascular diseases' because it identified hypertension as an influential factor. Hypertension, which is part of the cardiovascular system, specifically affects arteries leading to the heart. This condition increases the risk of developing other cardiovascular diseases such as coronary artery disease, stroke, and heart failure. Therefore, hypertension is considered a significant contributing factor to the overall classification of cardiovascular diseases.",1.0,1.0,-10.579821428571421,18.6477380952381,17.693802365651003
Swan-Ganz catheter-induced massive hemoptysis and pulmonary artery false aneurys…,Cardiovascular diseases,0.7713,EXPERT,normal,"assistant
The model predicted cardiovascular diseases because it detected abnormalities related to the pulmonary artery and hemoptysis. Pulmonary arteries are part of the circulatory system that carry oxygenated blood from the heart to the lungs. Hemoptysis refers to coughing up blood from the lungs, which can indicate issues such as lung cancer, tuberculosis, or other conditions affecting the airways. These findings suggest underlying cardiovascular disease processes, leading to the classification of cardiovascular diseases.",1.0,1.0,1.727688356164407,17.55215753424658,17.410965686947208
