text,predicted_class,confidence,user_category,ablation_mode,explanation,lime_coverage,ontology_hit_rate,flesch_reading_ease,flesch_kincaid_grade,smog_index
Lower extremity arterial disease in elderly subjects with systolic hypertension.…,Cardiovascular diseases,0.9408,BEGINNER,normal,"assistant
The model predicted that someone has cardiovascular diseases because it found evidence related to heart problems or blood vessel issues in their health data. In the biomedical world, ""disease"" refers to any abnormal condition affecting an organism. So, if the model detected something connected to heart conditions or blood vessels during analysis, it likely concluded that this person might have cardiovascular diseases. This conclusion was based on identifying connections between certain symptoms or risk factors that are commonly associated with heart-related illnesses according to the biomedical knowledge base.",1.0,1.0,13.150126404494387,16.952668539325845,17.971250198000288
Role of surgery in antibiotic-induced pseudomembranous enterocolitis. With the i…,Digestive system diseases,0.7851,BEGINNER,normal,"assistant
The model predicted that the patient has digestive system diseases because it found two key features related to this condition: ""colitis"" and ""peritonitis"". Colitis refers to inflammation of the colon, which can affect various parts of the digestive tract. Peritonitis involves infection or irritation of the lining around the abdominal organs, often caused by inflammation elsewhere in the body. Both conditions fall under the broader category of digestive system diseases, making these symptoms likely indicators of such issues.",1.0,1.0,25.084952531645598,14.666930379746837,16.52667757954773
Patient age and results of balloon aortic valvuloplasty: the Mansfield Scientifi…,Cardiovascular diseases,0.87,BEGINNER,normal,"assistant
The model predicted that someone has cardiovascular diseases because it found ""heart failure"" as an important factor. Heart failure is part of the broader category of cardiovascular diseases, which includes conditions affecting blood flow through the heart and circulation throughout the body. When the model identifies heart failure as significant, it suggests there might be issues related to the heart's ability to pump blood effectively, leading to potential complications like high blood pressure, coronary artery disease, or other heart-related problems. These conditions can increase the risk of developing cardiovascular diseases overall.",1.0,1.0,16.12913043478264,16.723478260869566,17.693802365651003
How ancient is temporal arteritis? Realism is one of the characteristics of Amar…,Cardiovascular diseases,0.9191,BEGINNER,normal,"assistant
The model predicted that someone has cardiovascular diseases because it found an ""eyebrow"" in the data. In the biomedical world, eyebrows belong to the anatomy section under material anatomical entities within the broader category of anatomical collections. This suggests that the person might have some condition related to their facial appearance, which could potentially affect their heart health. However, without more information, we can't determine exactly what type of cardiovascular disease this might be.",1.0,1.0,17.475750000000033,15.479833333333332,16.218646115125612
The role of elective lymph node dissection in the management of patients with th…,Neoplasms,0.8583,BEGINNER,normal,"The model predicted Neoplasms, but no ontology-based features were available to explain this decision.",0.0,0.0,17.382142857142867,14.312857142857148,14.554592549557764
Systemic chemotherapy for urothelial cancer in patients with ureteric obstructio…,Neoplasms,0.6457,BEGINNER,normal,"The model predicted Neoplasms, but no ontology-based features were available to explain this decision.",0.0,0.0,17.382142857142867,14.312857142857148,14.554592549557764
Central nervous system vasculitis after chickenpox--cause or coincidence? A 7.5 …,Cardiovascular diseases,0.4682,BEGINNER,normal,"assistant
The model predicted that someone has cardiovascular diseases because it found evidence related to blood vessels and infections. Specifically, it detected signs of inflammation affecting blood vessels (vasculitis), which can lead to heart problems. Additionally, the presence of chickenpox was noted, though this is typically an infection of the skin rather than directly linked to cardiovascular issues. Lastly, mentions of arteries suggested involvement of the circulatory system, potentially indicating conditions like high blood pressure or narrowing of arteries. These findings collectively point towards cardiovascular health concerns.",0.6667,1.0,14.139517241379309,15.609793103448279,16.887214914478655
Intraepithelial anchoring fibril components. Cultured human keratinocytes and cu…,Neoplasms,0.8585,BEGINNER,normal,"assistant
The model predicted that there were neoplasms because it detected an increased risk of abnormal cell growth and division, which falls under the broader category of cancerous tumors. This prediction was influenced by the presence of ""carcinoma,"" which is a type of tumor characterized by uncontrolled cell growth and spread within tissues. Carcinomas can occur anywhere in the body, including organs like the lungs, breasts, and intestines, and they often develop from normal cells becoming malignant. Therefore, if the model found evidence of carcinoma, it flagged this as a potential neoplasm, indicating a high likelihood of developing into a more serious condition such as cancer.",1.0,1.0,28.295990566037744,15.895943396226418,18.243605946275583
The effects of nonthyroid disease and drugs on thyroid function tests. Serious n…,General pathological conditions,0.6815,BEGINNER,normal,"The model predicted General pathological conditions, but no ontology-based features were available to explain this decision.",0.0,0.0,-10.329999999999984,18.675,18.243605946275583
Prostatic duct adenocarcinoma. Findings at radical prostatectomy. Previous studi…,Neoplasms,0.8511,BEGINNER,normal,"The model predicted Neoplasms, but no ontology-based features were available to explain this decision.",0.0,0.0,17.382142857142867,14.312857142857148,14.554592549557764
Review of clinical experience with digoxin immune Fab (ovine). Following the dev…,General pathological conditions,0.4776,BEGINNER,normal,"assistant
The model predicted that the patient has ""General pathological conditions"" because it found two key features: ""heart"" and ""hypokalemia"". These features suggest that there might be an issue with the heart function or potassium levels in the body. Specifically:

1. **Heart**: This term refers to the muscular organ located in the chest cavity responsible for pumping blood throughout the body. A problem with the heart could indicate various issues such as heart failure, arrhythmias, or other cardiac disorders.

2. **Hypokalemia**: This condition involves low levels of potassium in the bloodstream. Potassium plays a crucial role in maintaining proper muscle function, including heart muscle contraction. Low potassium can lead to irregular heartbeat, weakness, and fatigue.

Together, these findings point towards potential problems related to the heart or potassium balance within the body, which aligns with the classification of ""General pathological conditions.""",1.0,1.0,33.545625,12.958927304964543,14.554592549557764
Effect of increased left atrial pressure on breathing frequency in anesthetized …,Cardiovascular diseases,0.7793,BEGINNER,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Extracorporeal shock wave lithotripsy of gallstones: results and 6-month follow-…,Digestive system diseases,0.8115,BEGINNER,normal,"The model predicted Digestive system diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,5.532499999999999,16.462500000000002,17.122413403193683
A biphasic pattern of anti-pre-S responses in acute hepatitis B virus infection.…,Digestive system diseases,0.7331,BEGINNER,normal,"assistant
The model predicted that someone has a digestive system disease because it found that the person has an issue with their liver. In the biomedical world, the liver is part of the digestive system, so if there's something wrong with the liver, it could mean problems happening in other parts of the digestive tract too. This connection between the liver and digestion helps explain why the model thought this person might have a digestive system problem.",1.0,1.0,48.939177489177496,12.809610389610395,13.5591
Surgical prophylaxis of malignant melanoma. A review of a 14-year experience wit…,Neoplasms,0.8733,BEGINNER,normal,"assistant
The model predicted 'Neoplasms' because it identified that the patient has a condition related to abnormal cell growth, specifically a type of skin cancer called melanoma. Melanoma falls under the broader category of neoplasms, which includes any new growth of tissue that can be either benign (non-cancerous) or malignant (cancerous). Therefore, since the patient has been diagnosed with melanoma, the model classified this case as falling within the category of neoplasms.",1.0,1.0,27.37500000000003,15.403333333333332,16.728156217252725
"Rapid, nonradioactive detection of clonal T-cell receptor gene rearrangements in…",Neoplasms,0.7611,BEGINNER,normal,"The model predicted Neoplasms, but no ontology-based features were available to explain this decision.",0.0,0.0,17.382142857142867,14.312857142857148,14.554592549557764
Cavernous hemangioma of the spinal cord: report of 2 unusual cases. We present 2…,Neoplasms,0.7727,BEGINNER,normal,"assistant
The model predicted that there were neoplasms because it found evidence of abnormal cell growth, which falls under the broader category of tumors. In this case, the key features identified were ""hemangioma"" and ""spinal cord."" Hemangiomas are benign tumors composed of blood vessels, while the spinal cord is an important part of the central nervous system. Both these conditions could potentially lead to the formation of neoplastic tissue if left untreated. Therefore, the model inferred from the presence of these abnormalities that there might be neoplasms present in the patient's body.",1.0,1.0,48.385086956521775,11.081652173913042,13.023866798666859
Histochemical demonstration of 5'-nucleotidase activity in inflammatory muscle d…,General pathological conditions,0.6255,BEGINNER,normal,"assistant
The model predicted that the patient has ""General pathological conditions"" because it found several key indicators related to health issues affecting multiple parts of the body. These include:

1. **Disease**: This term refers to any abnormal condition or disorder within an organism. In this case, the model detected various diseases such as muscular dystrophy and polymyositis, which affect different systems like muscles and bones.

2. **Muscular dystrophy**: This is a group of genetic disorders characterized by progressive muscle weakness and degeneration. It can lead to severe physical disabilities if left untreated.

3. **Polymyositis**: This is another type of inflammatory myopathy, causing inflammation and damage to the muscles throughout the body. It often affects the muscles used for movement, leading to difficulty walking and other mobility problems.

These findings collectively suggest that the patient likely suffers from multiple interconnected health issues across their musculos",1.0,1.0,26.682500000000005,13.5125,15.021129683784007
Refeeding of infants with acute diarrheal disease. The purpose of this study was…,Digestive system diseases,0.7134,BEGINNER,normal,"assistant
The model predicted that the patient has a digestive system disease because it detected symptoms like diarrhea and vomiting. These symptoms indicate issues within the digestive tract, which falls under the broader category of digestive system diseases according to the ontology. Diarrhea specifically relates to loose, watery stools, while vomiting involves the forceful expulsion of stomach contents through the mouth. Both conditions suggest problems with how food moves through the intestines or gets expelled from the body, both being hallmarks of digestive system diseases.",1.0,1.0,28.009779411764725,14.631617647058828,16.52667757954773
HBV-DNA detection by gene amplification in acute hepatitis B. Serum samples from…,Digestive system diseases,0.7323,BEGINNER,normal,"assistant
The model predicted that someone has a digestive system disease because it found evidence of hepatitis B infection. Hepatitis B is a liver disease caused by a virus, which can affect other parts of the body like the digestive tract. When the model looked at the data, it saw mentions of both hepatitis B and hepatitis, indicating an association between these conditions and the digestive system. This suggests that the person might have inflammation or damage in their liver or intestines due to this viral infection.",1.0,1.0,38.89668103448281,13.237327586206899,14.90622815163357
Left ventricular diastolic function in patients with left ventricular systolic d…,Cardiovascular diseases,0.9485,BEGINNER,normal,"assistant
The model predicted that the patient has cardiovascular diseases because it found two key features related to heart health: myocardial infarction and coronary artery disease. Myocardial infarction refers to a heart attack caused by blocked blood flow to part of the heart muscle, while coronary artery disease involves narrowing of the arteries supplying blood to the heart. Both conditions fall under the broader category of cardiovascular diseases, which affect the heart and blood vessels. Therefore, the model inferred that the patient likely has cardiovascular issues based on these findings.",1.0,1.0,25.137500000000017,15.34277777777778,16.218646115125612
Oxygen uptake and heart rate responses during hypoxic exercise in children and a…,General pathological conditions,0.5042,BEGINNER,normal,"The model predicted General pathological conditions, but no ontology-based features were available to explain this decision.",0.0,0.0,-10.329999999999984,18.675,18.243605946275583
Cellular immune response to hepatitis B virus-encoded antigens in acute and chro…,Digestive system diseases,0.7009,BEGINNER,normal,"assistant
The model predicted that someone has a digestive system disease because it found three key features related to this condition: ""liver,"" ""hepatitis E,"" and ""hepatitis B."" These features indicate an infection affecting the liver, which is part of the digestive system. Hepatitis is inflammation of the liver caused by viruses like hepatitis E and B. Therefore, the model inferred that the person likely has a digestive system disease due to liver involvement from these viral infections.",1.0,1.0,35.6754707792208,13.065551948051947,15.247664890283005
"CV 205-502--effectiveness, tolerability, and safety over 24-month study. Twenty …",General pathological conditions,0.5862,BEGINNER,normal,"The model predicted General pathological conditions, but no ontology-based features were available to explain this decision.",0.0,0.0,-10.329999999999984,18.675,18.243605946275583
The usefulness of simultaneous determinations of glucosaminylation and fucosylat…,Neoplasms,0.7992,BEGINNER,normal,"assistant
The model predicted that there were neoplasms because it detected an increased risk of abnormal cell growth and division, which falls under the broader category of cancerous tumors. This prediction was influenced by the presence of ""carcinoma,"" which is a type of tumor characterized by uncontrolled cell growth and spread within tissues. Carcinomas can occur anywhere in the body and may involve different types of cells depending on their origin. In this case, the model likely flagged the presence of carcinomas as indicative of potential neoplastic changes.",1.0,1.0,36.45500000000001,13.640000000000004,16.218646115125612
Unusual aspects of aortovenous fistulas associated with ruptured abdominal aorti…,Cardiovascular diseases,0.718,BEGINNER,normal,"assistant
The model predicted cardiovascular diseases because it found that the patient has a vein, specifically an iliac vein, which is part of the circulatory system. This connection suggests that there might be issues related to blood flow or circulation problems within the heart or arteries, which could lead to cardiovascular diseases such as heart attacks or strokes. The presence of this particular vein indicates potential involvement in cardiovascular health, making cardiovascular diseases the most likely diagnosis among the options presented.",1.0,1.0,15.452222222222247,17.811604938271604,18.599290044081553
Treatment of cervical spondylotic myelopathy by enlargement of the spinal canal …,Nervous system diseases,0.6074,BEGINNER,normal,"The model predicted Nervous system diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,10.820000000000022,15.725000000000005,15.903189008614273
Stroke rehabilitation: Australian patient profile and functional outcome. A pros…,Nervous system diseases,0.5932,BEGINNER,normal,"The model predicted Nervous system diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,10.820000000000022,15.725000000000005,15.903189008614273
Systemic hypertension in sleep apnea syndrome. Relationship with sleep architect…,Cardiovascular diseases,0.5745,BEGINNER,normal,"assistant
The model predicted that the patient has cardiovascular diseases because it found high levels of two key factors: hypertension and apnea. Hypertension is an underlying condition that can damage blood vessels over time, leading to heart problems. Apnea refers to pauses in breathing during sleep, which can cause oxygen deprivation and lead to various health issues including heart strain. Both conditions contribute to overall cardiovascular risk, making cardiovascular diseases the most likely diagnosis among these symptoms.",1.0,1.0,20.293652597402627,15.211006493506495,16.218646115125612
Circadian variations in myocardial ischemia. Implications for management. Extend…,Cardiovascular diseases,0.8209,BEGINNER,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Characterization of auscultatory gaps with wideband external pulse recording. Th…,Cardiovascular diseases,0.7493,BEGINNER,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Infantile form of carnitine palmitoyltransferase II deficiency with hepatomuscul…,Digestive system diseases,0.5239,BEGINNER,normal,"assistant
The model predicted that someone has digestive system diseases because it found the word ""heart"" in the patient's information. In medicine, the heart is part of the circulatory system, which helps move blood around the body. If there's something wrong with the heart, it can affect how well other parts of the body function, including digestion. So, if the model saw ""heart"" in the data, it thought the person might have problems related to their digestive system.",1.0,1.0,55.80403846153848,10.320128205128206,12.602617957971052
Amyotrophic lateral sclerosis: fasting plasma levels of cysteine and inorganic s…,Nervous system diseases,0.729,BEGINNER,normal,"assistant
The model predicted that the patient has a nervous system disease because it focused on the brain, which is an important part of the nervous system. The brain helps control various functions like movement, thinking, and feeling. When the model looked at the brain, it noticed something unusual or different from normal, suggesting there might be a problem affecting the nervous system. This could indicate conditions such as epilepsy, Parkinson’s disease, or other neurological disorders. By identifying the brain as influential, the model inferred that the patient likely has a nervous system issue.",1.0,1.0,41.95300000000003,12.078170212765958,13.023866798666859
Resection of the primary liver cancer of the hepatic hilus. Primary liver cancer…,Neoplasms,0.7682,BEGINNER,normal,"assistant
The model predicted that there were neoplasms because it detected an increased presence of cancer cells within the tissue sample. Cancer is a type of neoplasm, which means abnormal growth of cells without control or regulation. In this case, the model found more cancer cells than usual, leading to the classification of ""neoplasms.""",1.0,1.0,47.565,11.096666666666668,12.457975602129121
Pulmonary resection combined with cardiac operations. Surgical management of pat…,Cardiovascular diseases,0.4145,BEGINNER,normal,"The model predicted Cardiovascular diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,-11.429999999999978,18.580000000000002,17.122413403193683
Neuro-ophthalmic manifestations of human immunodeficiency virus infection. Both …,Neoplasms,0.5218,BEGINNER,normal,"assistant
The model predicted that there were neoplasms because it found the term ""brain"" mentioned in the data. In medicine, a neoplasm refers to any new growth of tissue that can occur anywhere in the body. When the model sees the word ""brain,"" it associates this with potential tumors or abnormal cell growths within the brain area. This connection helps the model classify the presence of such conditions as neoplasms.",1.0,1.0,53.712500000000034,10.115000000000002,13.023866798666859
Postlaminectomy ossified extradural pseudocyst. Case report. A large ossified sp…,General pathological conditions,0.6085,BEGINNER,normal,"assistant
The model predicted that the patient has ""General pathological conditions"" because it found evidence of a condition called ""meningocele"" in the data. Meningocele is a type of neural tube defect, which means it involves problems with the developing brain and spinal cord. This condition can cause various issues related to the nervous system, leading to general health problems throughout the body. Therefore, the model inferred that the patient likely has multiple underlying health issues beyond just neurological concerns.",1.0,1.0,35.79381329113929,13.173259493670887,14.191785591663535
Gallstone pancreatitis. Choosing and timing treatment. Patients with gallstone p…,Digestive system diseases,0.8022,BEGINNER,normal,"The model predicted Digestive system diseases, but no ontology-based features were available to explain this decision.",0.0,0.0,5.532499999999999,16.462500000000002,17.122413403193683
Angiotensin converting enzyme inhibitors and quality of life. The term quality o…,Cardiovascular diseases,0.9435,BEGINNER,normal,"assistant
The model predicted that someone has cardiovascular diseases because it found high levels of hypertension in their data. Hypertension is a condition affecting blood pressure in the arteries, which can lead to various heart problems over time. When hypertension is detected, the model likely inferred an increased risk of developing cardiovascular diseases such as heart attacks or strokes.",1.0,1.0,26.276723163841808,14.480000000000004,15.903189008614273
Swan-Ganz catheter-induced massive hemoptysis and pulmonary artery false aneurys…,Cardiovascular diseases,0.7713,BEGINNER,normal,"assistant
The model predicted cardiovascular diseases because it found that someone had a problem related to their lungs, specifically an issue involving blood flowing through the arteries leading from the heart to the lungs. This suggests a condition affecting the circulatory system, which falls under the broader category of cardiovascular diseases. The key features identified were ""pulmonary artery"" and ""hemoptysis,"" both of which relate directly to lung function and blood flow issues within the cardiovascular system.",1.0,1.0,15.261140350877213,17.424210526315793,17.879347455551382
